user_id,user_paid,Year,Month,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
468750,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,google,Other,Specialized advanced topics
468754,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,friend,NULL,Introduction to the world of data and data science
468768,1,2023,1,23-Jan,onboarded,annual,23-Jan,Saudi Arabia,google,NULL,Introduction to the world of data and data science
468772,1,2023,1,23-Jan,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
468777,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United Kingdom,instagram,I want to become a data scientist.,Data analysis and data visualization
468833,1,2023,1,23-Jan,onboarded,quarterly,23-Jan,Thailand,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468839,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
468844,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,multiple_sources,NULL,Introduction to the world of data and data science
468847,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468859,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468869,1,2023,1,23-Jan,onboarded,annual,23-Jan,Germany,google,NULL,Introduction to the world of data and data science
468897,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
468906,1,2023,1,23-Jan,onboarded,annual,23-Jan,Haiti,youtube,NULL,Introduction to the world of data and data science
468907,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,friend,I want to become a data scientist.,Data analysis and data visualization
468910,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468914,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,NULL,Introduction to the world of data and data science
468915,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
468917,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
468920,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468927,1,2023,1,23-Jan,onboarded,monthly,23-Jan,Denmark,youtube,NULL,Introduction to the world of data and data science
468961,1,2023,1,23-Jan,onboarded,annual,23-Jan,Hungary,youtube,I want to become a data scientist.,Data analysis and data visualization
468970,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,linkedin,NULL,Introduction to the world of data and data science
468973,1,2023,1,23-Jan,onboarded,annual,23-Jan,Philippines,youtube,NULL,Introduction to the world of data and data science
468978,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469008,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,youtube,I want to earn a higher salary.,Business analysis
469021,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
469024,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,NULL,Introduction to the world of data and data science
469060,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
469068,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
469073,1,2023,1,23-Jan,onboarded,annual,23-Jan,United Arab Emirates,youtube,NULL,Introduction to the world of data and data science
469094,1,2023,1,23-Jan,onboarded,annual,23-Jan,Australia,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469097,0,2023,1,23-Jan,onboarded,NULL,23-Jan,United Kingdom,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
469102,1,2023,1,23-Jan,onboarded,annual,23-Jan,Egypt,friend,I want to become a data scientist.,Data analysis and data visualization
469106,1,2023,1,23-Jan,onboarded,annual,23-Jan,Portugal,google,NULL,Introduction to the world of data and data science
469121,1,2023,1,23-Jan,onboarded,annual,23-Jan,United Kingdom,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469129,1,2023,1,23-Jan,onboarded,annual,23-Jan,Egypt,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
469132,1,2023,1,23-Jan,onboarded,annual,23-Jan,Saudi Arabia,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469140,1,2023,1,23-Jan,onboarded,annual,23-Jan,Malaysia,multiple_sources,NULL,Introduction to the world of data and data science
469146,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,linkedin,NULL,Introduction to the world of data and data science
469153,1,2023,1,23-Jan,onboarded,annual,23-Jan,Chile,youtube,I want to become a data scientist.,Data analysis and data visualization
469162,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
469209,1,2023,1,23-Jan,onboarded,monthly,23-Jan,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
469214,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
469228,1,2023,1,23-Jan,onboarded,monthly,23-Feb,Moldova,friend,I want to join an industry-leading company.,Machine and deep learning
469313,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
469323,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
469356,1,2023,2,23-Feb,onboarded,annual,23-Feb,Australia,google,I want to become a data scientist.,Data analysis and data visualization
469375,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,instagram,I want to become a data scientist.,Data analysis and data visualization
469383,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,google,NULL,Introduction to the world of data and data science
469398,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,instagram,NULL,Introduction to the world of data and data science
469410,1,2023,2,23-Feb,onboarded,annual,23-Feb,South Korea,youtube,I want to join an industry-leading company.,Machine and deep learning
469440,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,youtube,I want to become a data scientist.,Data analysis and data visualization
469479,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,instagram,I want to become a data scientist.,Data analysis and data visualization
469509,1,2023,2,23-Feb,onboarded,NULL,23-Feb,United States of America,friend,I want to become a data scientist.,Data analysis and data visualization
469525,0,2023,2,23-Feb,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
469529,0,2023,2,23-Feb,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
469533,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,instagram,I want to become a data scientist.,Data analysis and data visualization
469544,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,instagram,I want to become a data scientist.,Data analysis and data visualization
469709,1,2023,2,23-Feb,not-onboarded,monthly,NULL,India,google,NULL,NULL
469721,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,instagram,I want to improve my data skills.,Introduction to the world of data and data science
469785,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
469859,1,2023,2,23-Feb,onboarded,annual,23-Feb,Finland,instagram,I want to become a data scientist.,Data analysis and data visualization
469922,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,facebook,NULL,NULL
469931,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,instagram,I want to become a data scientist.,Data analysis and data visualization
469961,1,2023,2,23-Feb,onboarded,annual,23-Feb,Turkey,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469993,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,youtube,NULL,NULL
470028,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,google,NULL,Introduction to the world of data and data science
470102,1,2023,2,23-Feb,onboarded,quarterly,23-Feb,China,youtube,I want to become a data scientist.,Data analysis and data visualization
470180,1,2023,2,23-Feb,onboarded,annual,23-Feb,Vietnam,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
470205,0,2023,2,23-Feb,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
470224,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,friend,I want to earn a higher salary.,Business analysis
470228,1,2023,2,23-Feb,onboarded,annual,23-Feb,France,friend,I want to become a data scientist.,Data analysis and data visualization
470262,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
470301,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Jordan,google,NULL,Introduction to the world of data and data science
470307,1,2023,2,23-Feb,onboarded,annual,23-Feb,United Kingdom,google,I want to become a data scientist.,Data analysis and data visualization
470344,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,google,NULL,NULL
470350,1,2023,2,23-Feb,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
470366,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Vietnam,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
470403,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Turkey,youtube,I want to become a data scientist.,Data analysis and data visualization
470435,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,youtube,I want to earn a higher salary.,Business analysis
470437,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Morocco,youtube,I want to become a data scientist.,Data analysis and data visualization
470478,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Bulgaria,linkedin,I want to earn a higher salary.,Business analysis
470648,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
470656,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
470766,0,2023,2,23-Feb,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
470886,0,2023,2,23-Feb,onboarded,NULL,23-Feb,India,youtube,I want to earn a higher salary.,Business analysis
470950,1,2023,2,23-Feb,onboarded,annual,23-Feb,Ghana,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
470963,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,instagram,NULL,Introduction to the world of data and data science
471001,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,other,NULL,Introduction to the world of data and data science
471019,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
471074,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
471162,1,2023,2,23-Feb,onboarded,quarterly,23-Feb,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
471234,1,2023,2,23-Feb,onboarded,annual,23-Apr,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
471258,0,2023,2,23-Feb,onboarded,NULL,23-Feb,United States of America,other,Other,Specialized advanced topics
471328,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
471367,1,2023,2,23-Feb,onboarded,annual,23-Feb,Canada,facebook,I want to become a data scientist.,Data analysis and data visualization
471381,1,2023,2,23-Feb,onboarded,lifetime,23-Feb,Bulgaria,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
471413,1,2023,2,23-Feb,onboarded,annual,23-Feb,Singapore,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
471435,1,2023,2,23-Feb,onboarded,annual,23-Feb,United Kingdom,youtube,I want to become a data scientist.,Data analysis and data visualization
471441,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Egypt,linkedin,NULL,Introduction to the world of data and data science
471523,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
471544,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,youtube,I want to earn a higher salary.,Business analysis
471607,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,instagram,NULL,Introduction to the world of data and data science
471611,0,2023,2,23-Feb,onboarded,NULL,23-Feb,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
471616,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Canada,friend,I want to become a data scientist.,Data analysis and data visualization
471625,1,2023,2,23-Feb,onboarded,annual,23-Feb,Canada,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
471666,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
471686,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
471772,1,2023,2,23-Feb,onboarded,annual,23-Feb,Saudi Arabia,youtube,I want to join an industry-leading company.,Machine and deep learning
471779,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
471876,1,2023,2,23-Feb,onboarded,annual,23-Feb,Philippines,multiple_sources,NULL,Introduction to the world of data and data science
471896,1,2023,2,23-Feb,onboarded,annual,23-Feb,Poland,youtube,I want to join an industry-leading company.,Machine and deep learning
471932,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Nigeria,linkedin,I want to earn a higher salary.,Business analysis
471936,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Australia,youtube,Other,Specialized advanced topics
471937,0,2023,2,23-Feb,onboarded,NULL,23-Feb,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
472027,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United Kingdom,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472090,0,2023,2,23-Feb,onboarded,NULL,23-Feb,Belgium,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
472133,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Egypt,friend,I want to become a data scientist.,Data analysis and data visualization
472212,0,2023,2,23-Feb,onboarded,NULL,23-Feb,Uzbekistan,friend,I want to join an industry-leading company.,Machine and deep learning
472275,1,2023,2,23-Feb,onboarded,monthly,23-Feb,South Africa,youtube,I want to become a data scientist.,Data analysis and data visualization
472292,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
472305,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,youtube,I want to join an industry-leading company.,Machine and deep learning
472312,1,2023,2,23-Feb,onboarded,annual,23-Feb,Indonesia,youtube,NULL,Introduction to the world of data and data science
472385,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,friend,I want to join an industry-leading company.,Machine and deep learning
472395,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,google,I want to become a data scientist.,Data analysis and data visualization
472407,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Philippines,google,I want to join an industry-leading company.,Machine and deep learning
472417,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
472504,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
472534,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Pakistan,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472536,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,friend,Other,Specialized advanced topics
472540,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
472546,0,2023,2,23-Feb,onboarded,NULL,23-Feb,Portugal,other,Other,Specialized advanced topics
472573,0,2023,2,23-Feb,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
472587,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Portugal,facebook,I want to become a data scientist.,Data analysis and data visualization
472640,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472714,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
472764,1,2023,2,23-Feb,onboarded,quarterly,23-Feb,Saudi Arabia,google,I want to earn a higher salary.,Business analysis
472797,1,2023,2,23-Feb,onboarded,annual,23-Feb,Egypt,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472824,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,google,I want to improve my data skills.,Introduction to the world of data and data science
472863,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472904,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
472929,1,2023,2,23-Feb,onboarded,annual,23-Apr,Kenya,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
473149,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Romania,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
473220,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Spain,youtube,NULL,Introduction to the world of data and data science
473226,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,linkedin,I want to become a data scientist.,Data analysis and data visualization
473235,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
473252,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
473288,1,2023,2,23-Feb,onboarded,annual,23-Feb,Ukraine,other,NULL,Introduction to the world of data and data science
473320,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,youtube,I want to join an industry-leading company.,Machine and deep learning
473362,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,youtube,NULL,Introduction to the world of data and data science
473410,1,2023,2,23-Feb,onboarded,annual,23-Feb,Italy,friend,NULL,Introduction to the world of data and data science
473521,1,2023,2,23-Feb,onboarded,annual,23-Feb,Switzerland,other,NULL,Introduction to the world of data and data science
473558,1,2023,2,23-Feb,not-onboarded,monthly,NULL,India,youtube,I want to become a data scientist.,Data analysis and data visualization
473590,1,2023,2,23-Feb,onboarded,annual,23-Feb,Colombia,other,NULL,Introduction to the world of data and data science
473629,0,2023,2,23-Feb,onboarded,NULL,23-Feb,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
473652,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
473653,0,2023,2,23-Feb,onboarded,NULL,23-Feb,India,friend,I want to become a data scientist.,Data analysis and data visualization
473658,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
473724,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
473762,1,2023,2,23-Feb,onboarded,annual,23-May,India,instagram,I want to become a data scientist.,Data analysis and data visualization
473792,1,2023,2,23-Feb,onboarded,annual,23-Feb,United Kingdom,google,I want to become a data scientist.,Data analysis and data visualization
473826,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
473972,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,google,NULL,NULL
473973,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,other,NULL,Introduction to the world of data and data science
473999,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Italy,other,I want to become a data scientist.,Data analysis and data visualization
474038,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Pakistan,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
474142,1,2023,2,23-Feb,onboarded,annual,23-Feb,Vietnam,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
474143,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
474219,1,2023,2,23-Feb,onboarded,annual,23-Feb,United Kingdom,facebook,I want to become a data scientist.,Data analysis and data visualization
474252,0,2023,2,23-Feb,not-onboarded,NULL,NULL,Germany,google,NULL,NULL
474256,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Georgia,google,I want to improve my data skills.,Introduction to the world of data and data science
474325,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,instagram,I want to earn a higher salary.,Business analysis
474346,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United Kingdom,youtube,I want to become a data scientist.,Data analysis and data visualization
474383,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,youtube,I want to become a data scientist.,Data analysis and data visualization
474403,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United Kingdom,youtube,Other,Specialized advanced topics
474406,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,youtube,I want to become a data scientist.,Data analysis and data visualization
474415,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,youtube,NULL,Introduction to the world of data and data science
474515,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,youtube,NULL,Introduction to the world of data and data science
474521,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
474631,1,2023,2,23-Feb,onboarded,annual,23-Feb,Egypt,facebook,NULL,Introduction to the world of data and data science
474729,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,google,I want to become a data scientist.,Data analysis and data visualization
474730,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
474841,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
474855,1,2023,2,23-Feb,onboarded,annual,23-Feb,Singapore,youtube,I want to improve my data skills.,Introduction to the world of data and data science
474972,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Mexico,youtube,I want to join an industry-leading company.,Machine and deep learning
474983,1,2023,2,23-Feb,onboarded,annual,23-Feb,Australia,instagram,NULL,Introduction to the world of data and data science
475011,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
475039,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475043,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,friend,NULL,Introduction to the world of data and data science
475078,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Ukraine,youtube,I want to improve my data skills.,Introduction to the world of data and data science
475136,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
475159,1,2023,2,23-Feb,onboarded,annual,23-Feb,Brazil,youtube,NULL,Introduction to the world of data and data science
475212,0,2023,2,23-Feb,onboarded,NULL,23-Feb,United States of America,google,NULL,Introduction to the world of data and data science
475286,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,instagram,I want to become a data scientist.,Data analysis and data visualization
475366,1,2023,2,23-Feb,onboarded,quarterly,23-Feb,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475387,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Spain,friend,I want to become a data scientist.,Data analysis and data visualization
475611,0,2023,2,23-Feb,onboarded,NULL,23-Feb,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
475623,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475698,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
475701,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Canada,youtube,NULL,Introduction to the world of data and data science
475747,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,friend,I want to become a data scientist.,Data analysis and data visualization
475774,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,youtube,I want to become a data scientist.,Data analysis and data visualization
475782,1,2023,2,23-Feb,onboarded,annual,23-Feb,Kenya,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475826,1,2023,2,23-Feb,not-onboarded,monthly,NULL,Germany,instagram,NULL,NULL
475920,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
475938,0,2023,2,23-Feb,onboarded,NULL,23-Feb,Canada,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475991,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,multiple_sources,NULL,Introduction to the world of data and data science
476068,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,instagram,NULL,Introduction to the world of data and data science
476069,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Sudan,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
476090,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
476093,1,2023,2,23-Feb,onboarded,annual,23-Feb,Canada,youtube,NULL,Introduction to the world of data and data science
476098,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
476110,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Greece,friend,NULL,Introduction to the world of data and data science
476123,1,2023,2,23-Feb,onboarded,quarterly,23-Feb,Pakistan,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
476129,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
476130,0,2023,2,23-Feb,onboarded,NULL,23-Feb,Mexico,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
476251,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
476566,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
476580,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
476763,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Algeria,linkedin,I want to become a data scientist.,Data analysis and data visualization
476848,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United Kingdom,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
477022,1,2023,2,23-Feb,onboarded,monthly,23-Mar,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
477269,1,2023,2,23-Feb,onboarded,annual,23-Feb,Germany,instagram,NULL,Introduction to the world of data and data science
477323,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
477336,0,2023,2,23-Feb,onboarded,NULL,23-Feb,United States of America,friend,I want to join an industry-leading company.,Machine and deep learning
477463,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Denmark,youtube,I want to earn a higher salary.,Business analysis
477604,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,youtube,I want to become a data scientist.,Data analysis and data visualization
477976,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
478040,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,instagram,I want to become a data scientist.,Data analysis and data visualization
478049,1,2023,2,23-Feb,onboarded,quarterly,23-Apr,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
478081,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,youtube,I want to earn a higher salary.,Business analysis
478228,1,2023,2,23-Feb,onboarded,quarterly,23-Feb,Philippines,youtube,I want to become a data scientist.,Data analysis and data visualization
478251,1,2023,2,23-Feb,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
478314,1,2023,2,23-Feb,onboarded,annual,23-Feb,Greece,youtube,I want to become a data scientist.,Data analysis and data visualization
478421,1,2023,2,23-Feb,onboarded,annual,23-Feb,Pakistan,youtube,NULL,Introduction to the world of data and data science
